subj_no,age,group,stim,trial,difficulty,resp,corr,conf,RT_day1,RT_day2
8,24,2,2,106,3,1,0,1,1.353307394,1.391773034
8,18,2,1,107,3,1,1,2,1.161158921,1.128298136
8,29,2,1,108,1,1,1,5,0.256090699,0.356669234
8,26,2,1,109,2,2,0,2,0.756362608,0.709991881
8,40,2,1,110,1,1,1,4,0.41261921,0.401265411
8,25,2,2,111,3,2,1,3,0.971267673,0.923833198
8,29,2,1,112,1,1,1,4,0.468364135,0.485082173
8,36,2,2,113,2,2,1,3,0.359288042,0.403652304
8,24,2,1,114,2,2,0,3,0.555571497,0.589298267
8,26,2,1,115,2,1,1,4,0.54317764,0.58846088
8,24,2,2,116,2,2,1,4,0.63806618,0.632988882
8,18,2,1,117,1,2,0,3,0.497506038,0.4325527
8,29,2,1,118,3,1,1,2,0.87991562,0.925155347
8,26,2,2,119,3,2,1,2,0.874181783,0.83150797
8,40,2,1,120,1,1,1,5,0.315701638,0.168116345
8,25,2,1,121,1,1,1,4,0.394022411,0.400591506
8,29,2,2,122,3,1,0,2,1.173924618,1.270962863
8,36,2,2,123,1,2,1,5,0.52353456,0.547167756
8,24,2,2,124,2,2,1,4,0.860917304,0.930073664
8,26,2,1,125,1,1,1,5,0.411068816,0.419782913
8,24,2,1,126,3,2,0,1,0.887802504,0.886481044
8,18,2,2,127,3,2,1,3,1.024339818,1.08018494
8,29,2,2,128,1,2,1,5,0.475778061,0.562998155
8,26,2,2,129,1,2,1,4,0.347368094,0.317357595
8,40,2,2,130,1,2,1,4,0.287065759,0.295975112
8,25,2,2,131,3,2,1,2,0.895962085,0.93833848
8,29,2,2,132,1,2,1,4,0.354112656,0.363234661
8,36,2,2,133,2,2,1,4,0.700301574,0.754548489
8,24,2,2,134,2,2,1,3,0.605933624,0.590104993
8,26,2,2,135,2,2,1,4,0.302651889,0.325030773
8,24,2,2,136,1,2,1,4,0.347814507,0.330988503
8,18,2,2,137,1,2,1,4,0.51439983,0.424853851
8,29,2,1,138,1,1,1,5,0.344054853,0.281979895
8,26,2,1,139,1,1,1,4,0.430323793,0.55364342
8,40,2,2,140,1,2,1,4,0.245858155,0.284012033
8,25,2,2,141,3,2,1,3,1.022307044,0.965243556
8,29,2,1,142,2,1,1,3,0.503081495,0.552733691
8,36,2,2,143,1,2,1,4,0.426939214,0.368730548
8,24,2,1,144,1,2,0,3,0.550970083,0.498100569
8,26,2,2,145,2,1,0,2,0.778759023,0.731357822
8,24,2,1,146,3,1,1,2,0.94832174,1.007078559
8,18,2,1,147,2,1,1,3,0.631777081,0.770190845
8,29,2,2,148,1,1,0,4,0.569959569,0.59037355
8,26,2,2,149,1,2,1,5,0.357874567,0.401679771
8,40,2,1,150,3,2,0,2,0.652871272,0.709031018
8,25,2,1,151,3,1,1,2,0.887189943,0.921650168
8,29,2,1,152,1,1,1,5,0.378930294,0.288081552
8,36,2,2,153,1,2,1,4,0.35884952,0.38300842
8,24,2,1,154,1,1,1,5,0.280694342,0.262692403
8,26,2,1,155,3,1,1,2,0.403951765,0.509558824
8,24,2,1,156,2,1,1,4,0.552467884,0.581720306
8,18,2,1,157,1,1,1,4,0.503838043,0.589007777
8,29,2,1,158,2,1,1,4,0.600187446,0.582608427
8,26,2,2,159,2,1,0,3,0.747928385,0.794444249
8,40,2,2,160,1,1,0,4,0.751403106,0.771222384
8,25,2,2,161,2,1,0,3,0.588318369,0.596560737
8,29,2,1,162,1,1,1,4,0.351857134,0.282991427
8,36,2,2,163,2,1,0,3,0.826553723,0.842398269
8,24,2,1,164,3,2,0,2,0.703875453,0.710478527
8,26,2,2,165,1,2,1,4,0.458629481,0.466056256
8,24,2,2,166,3,1,0,2,0.960480333,0.957390342
8,18,2,1,167,3,2,0,1,1.284727466,1.259330948
8,29,2,1,168,2,2,0,3,1.036238177,1.071826286
8,26,2,1,169,2,1,1,4,0.593149032,0.506902249
8,40,2,1,170,1,2,0,4,0.390339308,0.411736773
8,25,2,2,171,3,2,1,3,1.04545731,0.943774277
8,29,2,1,172,1,1,1,4,0.464869868,0.410193377
8,36,2,2,173,2,1,0,3,0.703857723,0.773571322
8,24,2,2,174,2,2,1,3,0.593533707,0.685640378
8,26,2,1,175,1,2,0,4,0.623774967,0.689882955
8,24,2,2,176,3,2,1,3,0.73737962,0.741862413
8,18,2,1,177,3,1,1,3,0.901190758,0.896443442
8,29,2,1,178,2,2,0,3,0.796517349,0.767365386
8,26,2,1,179,1,1,1,5,0.360764789,0.401787525
8,40,2,1,180,2,1,1,4,0.6463361,0.738331868
8,25,2,1,181,2,2,0,3,0.766264813,0.756142075
8,29,2,2,182,3,2,1,3,0.45244342,0.397304338
8,36,2,1,183,3,2,0,1,0.829503378,0.84764203
8,24,2,1,184,2,1,1,3,0.72642366,0.743379453
8,26,2,1,185,1,1,1,5,0.380291936,0.444922963
8,24,2,1,186,2,1,1,3,0.536559478,0.474633826
8,18,2,1,187,2,2,0,3,0.741078839,0.710424009
8,29,2,2,188,2,2,1,4,0.698992269,0.633704802
8,26,2,2,189,3,1,0,2,1.092092117,1.012956183
8,40,2,1,190,1,1,1,5,0.373334205,0.488108883
8,25,2,2,191,3,2,1,3,0.910860539,0.887590202
8,29,2,1,192,2,2,0,3,0.58420266,0.572847394
8,36,2,1,193,2,2,0,3,0.815872487,0.838893448
8,24,2,2,194,3,1,0,1,0.922270863,0.931206048
8,26,2,2,195,3,2,1,3,0.899454502,0.83119875
8,24,2,1,196,1,2,0,3,0.583738659,0.670310179
8,18,2,2,197,1,2,1,4,0.457734033,0.468394449
8,29,2,2,198,2,2,1,4,0.241765441,0.368911756
8,26,2,2,199,1,2,1,5,0.253145003,0.255130459
8,40,2,1,200,3,1,1,2,0.958943135,0.922782459
8,25,2,1,201,1,1,1,5,0.262651284,0.304026052
8,29,2,1,202,1,2,0,4,0.584684035,0.579890622
8,36,2,1,203,3,2,0,1,0.749017607,0.836206083
8,24,2,2,204,3,1,0,1,0.908956854,0.88870328
8,26,2,1,205,3,2,0,1,1.393033552,1.4447051
8,24,2,1,206,2,1,1,3,0.434174862,0.505845801
8,18,2,2,207,1,2,1,4,0.426498002,0.348494222
8,29,2,1,208,3,2,0,1,0.909471005,0.922368326
8,26,2,2,209,3,2,1,3,0.889718273,0.896463269
8,40,2,1,210,1,1,1,4,0.496054449,0.617353618
8,25,2,2,211,1,2,1,5,0.489153105,0.488718829
8,29,2,2,212,1,2,1,5,0.443671199,0.364817575
8,36,2,2,213,2,2,1,4,0.646847203,0.701295594
8,24,2,1,214,1,1,1,5,0.310344862,0.327772087
8,26,2,1,215,1,1,1,5,0.350085749,0.33404616
8,24,2,2,216,2,2,1,4,0.688788573,0.753663918
8,18,2,2,217,3,1,0,1,0.831883792,0.808211692
8,29,2,2,218,1,2,1,4,0.370232265,0.394194068
8,26,2,2,219,1,2,1,5,0.445971395,0.45617295
8,40,2,1,220,3,1,1,2,0.754884871,0.691100857
8,25,2,1,221,3,2,0,1,0.830134014,0.764657546
8,29,2,2,222,3,2,1,3,0.792882722,0.817524777
8,36,2,2,223,2,1,0,2,0.782709486,0.850304471
8,24,2,1,224,3,2,0,2,0.804243582,0.792082525
8,26,2,2,225,3,2,1,2,0.648750525,0.543744355
8,24,2,2,226,3,1,0,2,1.020805844,1.05247767
8,18,2,2,227,3,1,0,1,1.087946191,1.095700214
8,29,2,2,228,3,2,1,2,0.883074156,0.930873682
8,26,2,1,229,1,1,1,4,0.267201374,0.23871876
8,40,2,2,230,1,2,1,4,0.517153924,0.517667547
8,25,2,1,231,3,2,0,1,0.455068173,0.470378214
8,29,2,2,232,3,1,0,2,1.286979398,1.344800421
8,36,2,2,233,2,1,0,3,0.519746987,0.502384899
8,24,2,2,234,3,2,1,3,1.173627311,1.169481328
8,26,2,2,235,2,1,0,2,0.748763001,0.830237841
8,24,2,2,236,2,2,1,4,0.474182219,0.484105342
8,18,2,1,237,2,1,1,3,0.606255362,0.590805058
8,29,2,1,238,1,1,1,5,0.398876476,0.322088872
8,26,2,1,239,2,2,0,3,0.618727005,0.612732827
8,40,2,1,240,2,1,1,3,0.699108664,0.742009985
7,25,1,2,1,1,1,0,3,0.674650458,0.645068596
7,21,1,2,2,2,1,0,3,0.916274799,0.762510584
7,22,1,1,3,3,2,0,2,0.062455706,-0.007410291
7,38,1,2,4,3,2,1,2,0.689730642,0.699724898
7,22,1,1,5,2,1,1,3,0.464209126,0.445170751
7,20,1,1,6,1,1,1,5,0.28466403,0.399888288
7,30,1,1,7,3,1,1,2,0.855944494,0.851111562
7,23,1,1,8,1,2,0,3,0.623112658,0.635993464
7,34,1,1,9,3,2,0,1,1.143083135,1.150468069
7,38,1,1,10,2,2,0,3,0.867494165,0.852645712
7,25,1,1,11,2,2,0,2,0.78413029,0.766092043
7,21,1,2,12,1,2,1,5,0.26113374,0.223997629
7,22,1,2,13,2,2,1,3,0.439994888,0.482015531
7,38,1,1,14,2,1,1,4,0.399728116,0.362835931
7,22,1,2,15,1,2,1,5,0.396950047,0.485116607
7,20,1,2,16,3,2,1,2,0.554418679,0.573238305
7,30,1,1,17,1,1,1,4,0.424498106,0.281304701
7,23,1,2,18,1,2,1,5,0.320345418,0.294030489
7,34,1,2,19,1,2,1,4,0.33336776,0.207806386
7,38,1,1,20,1,1,1,5,0.481830844,0.483921132
7,25,1,1,21,2,1,1,3,0.77128709,0.760823947
7,21,1,1,22,3,2,0,1,0.761564457,0.764697159
7,22,1,2,23,3,2,1,2,0.65342612,0.684967241
7,38,1,2,24,3,1,0,2,0.995083499,0.948393101
7,22,1,2,25,3,2,1,2,0.818692823,0.758047216
7,20,1,2,26,2,1,0,3,0.946919376,0.968258579
7,30,1,1,27,1,2,0,4,0.448100321,0.431713238
7,23,1,2,28,2,1,0,2,0.611252781,0.573302622
7,34,1,1,29,1,1,1,5,0.327166065,0.254607772
7,38,1,2,30,3,1,0,2,0.243958213,0.303219396
7,25,1,2,31,1,2,1,4,0.37857947,0.358525156
7,21,1,1,32,1,1,1,4,0.390083329,0.426070319
7,22,1,2,33,2,2,1,3,0.556220715,0.640741495
7,38,1,2,34,3,1,0,2,1.354950434,1.477011397
7,22,1,1,35,2,1,1,3,0.420013608,0.321696742
7,20,1,2,36,1,1,0,4,0.559307968,0.626073537
7,30,1,1,37,2,2,0,2,0.798988684,0.757655542
7,23,1,2,38,1,1,0,4,0.66573327,0.711233056
7,34,1,2,39,1,1,0,4,0.464949646,0.511579456
7,38,1,2,40,1,2,1,4,0.301217628,0.286323197
7,25,1,2,41,3,2,1,3,0.481867424,0.467033503
7,21,1,1,42,3,1,1,3,0.63157168,0.667636761
7,22,1,2,43,1,1,0,3,0.581588,0.537150615
7,38,1,2,44,1,1,0,4,0.678193435,0.649792232
7,22,1,2,45,1,2,1,5,0.466136159,0.533989026
7,20,1,1,46,2,1,1,3,0.680896129,0.633062675
7,30,1,2,47,3,2,1,3,1.130319204,1.161682189
7,23,1,2,48,3,1,0,1,0.331632074,0.359002655
7,34,1,2,49,3,1,0,2,0.802556986,0.762135083
7,38,1,1,50,2,1,1,4,0.732660904,0.794137595
7,25,1,2,51,2,2,1,3,0.569815443,0.550745673
7,21,1,2,52,1,2,1,4,0.447117047,0.404497429
7,22,1,1,53,2,2,0,3,0.766982497,0.837193198
7,38,1,2,54,3,2,1,2,0.635359376,0.695615815
7,22,1,2,55,1,1,0,3,0.522223169,0.504881068
7,20,1,1,56,1,1,1,4,0.40555233,0.429345499
7,30,1,2,57,1,2,1,5,0.362950215,0.337451666
7,23,1,2,58,2,1,0,3,0.600840597,0.664484808
7,34,1,2,59,2,2,1,3,0.669780585,0.667577413
7,38,1,1,60,2,2,0,2,0.650495944,0.683135782
7,25,1,2,61,2,2,1,3,0.470651871,0.433070785
7,21,1,1,62,1,2,0,3,0.602755316,0.598279067
7,22,1,2,63,2,1,0,2,0.644218599,0.607003412
7,38,1,1,64,3,1,1,3,0.724633119,0.710457835
7,22,1,1,65,2,2,0,2,0.726527819,0.715465331
7,20,1,1,66,1,1,1,4,0.487249549,0.483323714
7,30,1,1,67,3,1,1,2,0.441027906,0.518543417
7,23,1,2,68,3,2,1,2,0.728108957,0.755090696
7,34,1,1,69,1,1,1,5,0.338055373,0.314039164
7,38,1,2,70,1,2,1,5,0.413247615,0.451445119
7,25,1,1,71,1,1,1,5,0.310339914,0.225809462
7,21,1,1,72,3,2,0,1,1.174302502,1.199412265
7,22,1,2,73,1,2,1,4,0.536911186,0.608273442
7,38,1,2,74,2,2,1,3,0.578497278,0.584708484
7,22,1,2,75,2,2,1,3,0.571440921,0.535818602
7,20,1,1,76,1,1,1,4,0.431194135,0.404848241
7,30,1,2,77,2,1,0,2,0.65613398,0.694013131
7,23,1,1,78,1,1,1,4,0.334798425,0.343890974
7,34,1,2,79,3,2,1,2,0.776770976,0.813890139
7,38,1,1,80,2,1,1,3,0.751048551,0.82354638
7,25,1,1,81,2,2,0,3,0.474077968,0.46637761
7,21,1,2,82,1,2,1,4,0.242436821,0.312245748
7,22,1,1,83,1,1,1,5,0.533781239,0.567819084
7,38,1,2,84,1,2,1,5,0.325067416,0.379165574
7,22,1,1,85,1,1,1,5,0.316063227,0.361469154
7,20,1,2,86,2,1,0,2,1.045305086,1.167481996
7,30,1,2,87,2,2,1,4,0.438272623,0.463587726
7,23,1,1,88,3,1,1,2,0.572627659,0.529383016
7,34,1,2,89,3,2,1,3,0.681595673,0.698992546
7,38,1,1,90,1,1,1,5,0.354415419,0.407490601
7,25,1,2,91,2,1,0,2,0.812400832,0.857265903
7,21,1,1,92,3,1,1,3,0.686359428,0.65620743
7,22,1,2,93,3,1,0,2,0.15170334,0.091879792
7,38,1,1,94,1,2,0,4,0.575504864,0.563910706
7,22,1,2,95,1,2,1,5,0.28995103,0.223322985
7,20,1,2,96,3,2,1,3,0.833300313,0.800289019
7,30,1,2,97,2,2,1,3,0.439216168,0.433600169
7,23,1,1,98,3,1,1,3,0.742685289,0.697032258
7,34,1,2,99,2,1,0,3,0.732121888,0.718727772
7,38,1,2,100,1,2,1,4,0.345714503,0.391931413
7,25,1,1,101,1,2,0,3,0.305866668,0.423957481
7,21,1,1,102,3,1,1,3,0.628992526,0.650524839
7,22,1,1,103,3,1,1,2,1.160340145,1.099975423
7,38,1,1,104,2,1,1,4,0.577618402,0.642109304
7,22,1,2,105,3,1,0,1,0.825178939,0.875616148
7,20,1,2,106,3,2,1,3,0.881115966,0.845333557
7,30,1,1,107,3,2,0,1,1.157697584,1.131147665
7,23,1,1,108,1,1,1,5,0.213289473,0.16598542
7,34,1,1,109,2,2,0,2,0.804785812,0.722917504
7,38,1,1,110,3,1,1,2,0.814613937,0.78619588
7,25,1,1,111,1,1,1,4,0.507021625,0.416352802
7,21,1,2,112,2,2,1,3,0.71932126,0.63230934
7,22,1,2,113,3,2,1,2,0.644755431,0.630709071
7,38,1,1,114,2,2,0,3,0.315367161,0.324505601
7,22,1,1,115,1,1,1,4,0.29939941,0.328279912
7,20,1,1,116,2,1,1,4,0.734605113,0.807934339
7,30,1,1,117,3,2,0,2,0.612609622,0.622538975
7,23,1,2,118,2,2,1,3,0.735338664,0.718134373
7,34,1,1,119,2,1,1,3,0.839752251,0.954529485
7,38,1,1,120,3,1,1,2,0.856093027,0.738931762
7,25,1,1,121,3,2,0,2,1.338742269,1.323376066
7,21,1,1,122,1,2,0,3,0.651064628,0.60940715
7,22,1,1,123,2,1,1,4,0.388180027,0.390690546
7,38,1,2,124,3,1,0,1,1.157641771,1.12960856
7,22,1,1,125,2,1,1,4,0.62940103,0.643900379
7,20,1,2,126,1,2,1,5,0.477276504,0.597715297
7,30,1,1,127,1,2,0,3,0.546351937,0.592551476
7,23,1,1,128,2,1,1,3,0.364785448,0.330779135
7,34,1,1,129,1,1,1,4,0.454245693,0.400541582
7,38,1,2,130,2,2,1,3,0.374936685,0.321493738
7,25,1,2,131,2,2,1,4,0.739834533,0.819473623
7,21,1,2,132,1,2,1,5,0.38002401,0.421852513
7,22,1,2,133,3,1,0,1,1.382144678,1.447933968
7,38,1,2,134,3,1,0,1,1.070475268,1.088575069
7,22,1,1,135,3,1,1,3,0.512800764,0.572766372
7,20,1,2,136,2,2,1,4,0.696111387,0.685928094
7,30,1,1,137,1,1,1,5,0.489682714,0.486219088
7,23,1,1,138,3,2,0,2,0.98714493,0.952489778
7,34,1,2,139,3,2,1,2,1.205730789,1.095635935
7,38,1,1,140,2,2,0,2,0.826040031,0.837593444
7,25,1,1,141,2,2,0,2,0.748471891,0.875313418
7,21,1,1,142,3,1,1,2,0.923124807,0.95946924
7,22,1,2,143,2,1,0,2,0.731387101,0.665140294
7,38,1,1,144,2,2,0,3,0.830017387,0.864388145
7,22,1,2,145,2,1,0,2,0.917892125,0.999287461
7,20,1,1,146,1,1,1,5,0.342805813,0.308802923
7,30,1,2,147,3,2,1,2,0.553106344,0.505324032
7,23,1,2,148,1,2,1,4,0.397798761,0.42141207
7,34,1,1,149,1,1,1,4,0.467532372,0.500400383
7,38,1,1,150,1,1,1,5,0.458992494,0.364332474
7,25,1,1,151,2,2,0,2,0.775673437,0.822787783
7,21,1,1,152,3,1,1,3,0.777694706,0.792869919
7,22,1,2,153,2,2,1,3,0.672721931,0.615258307
7,38,1,2,154,1,2,1,4,0.585794897,0.644977184
7,22,1,1,155,1,1,1,4,0.310507344,0.325256919
7,20,1,1,156,2,2,0,3,0.9361882,0.869546918
7,30,1,2,157,3,2,1,3,0.551684647,0.488448094
7,23,1,1,158,2,1,1,3,0.441221433,0.366217265
7,34,1,2,159,3,2,1,2,0.819517765,0.789758172
7,38,1,2,160,2,2,1,4,0.523331347,0.542181304
7,25,1,2,161,3,1,0,2,0.900733817,0.812153034
7,21,1,1,162,1,1,1,5,0.448456487,0.52404951
7,22,1,2,163,3,1,0,2,0.804094655,0.830689922
7,38,1,1,164,1,1,1,4,0.613234289,0.611086463
7,22,1,2,165,1,2,1,5,0.297648573,0.219641137
7,20,1,1,166,3,2,0,2,1.433668489,1.413385986
7,30,1,2,167,2,2,1,4,0.576150144,0.598874181
7,23,1,1,168,3,2,0,1,0.874867983,0.914822103
7,34,1,1,169,3,2,0,1,1.441637607,1.478451072
7,38,1,1,170,3,1,1,3,0.908617638,0.903686327
7,25,1,1,171,1,1,1,5,0.361852745,0.385131954
7,21,1,2,172,3,1,0,2,0.424506637,0.398526881
7,22,1,1,173,2,2,0,3,0.746972246,0.708838627
7,38,1,2,174,3,1,0,1,0.790907928,0.868803777
7,22,1,2,175,2,1,0,3,0.847881365,0.86737029
7,20,1,2,176,2,1,0,2,0.496602465,0.573134405
7,30,1,2,177,2,1,0,2,0.773872839,0.738997115
7,23,1,2,178,2,2,1,3,0.561585493,0.53991507
7,34,1,2,179,2,2,1,4,0.501607077,0.496967476
7,38,1,1,180,1,1,1,4,0.196522587,0.195203556
7,25,1,1,181,3,2,0,2,0.292915677,0.416471074
7,21,1,2,182,1,2,1,5,0.319391526,0.35464791
7,22,1,1,183,2,1,1,4,0.674367439,0.689450522
7,38,1,2,184,2,1,0,2,0.936611659,0.936382615
7,22,1,1,185,1,1,1,4,0.391467539,0.410591385
7,20,1,2,186,3,1,0,1,1.160067737,1.089060409
7,30,1,2,187,2,1,0,2,0.654837927,0.7007571
7,23,1,2,188,1,2,1,4,0.512468749,0.492388005
7,34,1,1,189,3,2,0,1,0.473272281,0.550723075
7,38,1,1,190,1,2,0,4,0.606211854,0.575922292
7,25,1,2,191,2,1,0,3,0.590642535,0.518755354
7,21,1,2,192,3,2,1,2,0.930677812,0.897453691
7,22,1,1,193,2,1,1,3,0.682786575,0.754033902
7,38,1,1,194,3,2,0,1,0.226503704,0.197338245
7,22,1,2,195,1,2,1,5,0.365526364,0.332914281
7,20,1,1,196,1,1,1,4,0.371480475,0.342339642
7,30,1,2,197,3,2,1,2,1.127750522,1.034205028
7,23,1,1,198,2,2,0,2,0.747477862,0.740899529
7,34,1,2,199,2,2,1,3,0.614723751,0.664671001
7,38,1,1,200,3,1,1,3,0.725905101,0.732997982
7,25,1,2,201,3,1,0,1,0.63366048,0.648313324
7,21,1,1,202,3,1,1,3,0.89629703,0.962042786
7,22,1,2,203,3,2,1,3,0.748963156,0.734195952
7,38,1,2,204,1,2,1,4,0.531483924,0.499619505
7,22,1,1,205,1,2,0,4,0.597655789,0.659530827
7,20,1,1,206,1,1,1,4,0.488658202,0.535214172
7,30,1,1,207,2,2,0,3,0.6369422,0.620734683
7,23,1,1,208,3,1,1,3,0.91945797,0.926786114
7,34,1,2,209,1,2,1,5,0.516661408,0.4832557
7,38,1,2,210,2,1,0,2,0.687427969,0.711436026
7,25,1,1,211,1,1,1,5,0.438656562,0.386430624
7,21,1,1,212,3,1,1,3,0.968708035,0.970696826
7,22,1,2,213,3,2,1,3,0.854068094,0.880099333
7,38,1,1,214,1,1,1,5,0.240353674,0.344282743
7,22,1,2,215,3,2,1,2,0.792811898,0.783237892
7,20,1,2,216,1,2,1,5,0.380879146,0.443908732
7,30,1,1,217,2,2,0,2,0.52873486,0.524480818
7,23,1,1,218,3,1,1,3,0.890035332,0.798477382
7,34,1,1,219,2,2,0,3,0.766936624,0.699385575
7,38,1,1,220,1,2,0,3,0.524197975,0.628640999
7,25,1,2,221,3,1,0,1,1.110918591,1.133916235
7,21,1,1,222,3,1,1,3,0.749207974,0.811812669
7,22,1,1,223,3,1,1,3,0.980711779,0.930324851
7,38,1,2,224,2,1,0,2,0.594290595,0.623904254
7,22,1,1,225,3,2,0,2,1.773432224,1.780384169
7,20,1,2,226,2,1,0,3,0.556373821,0.548181039
7,30,1,2,227,2,2,1,3,0.623012189,0.562278211
7,23,1,1,228,2,1,1,3,0.529006471,0.633107087
7,34,1,2,229,2,1,0,2,0.610013792,0.55610894
7,38,1,1,230,2,1,1,3,0.696851548,0.701261247
7,25,1,2,231,1,2,1,5,0.283877817,0.282754445
7,21,1,1,232,1,1,1,4,0.44912294,0.421774796
7,22,1,1,233,3,1,1,2,0.476340634,0.596482216
7,38,1,2,234,3,2,1,3,0.725864475,0.713758278
7,22,1,2,235,2,2,1,4,0.586347895,0.529964079
7,20,1,2,236,1,2,1,4,0.222637604,0.247080752
7,30,1,1,237,1,1,1,4,0.42847847,0.448102673
7,23,1,2,238,3,2,1,3,0.62394815,0.707468112
7,34,1,2,239,1,1,0,3,0.603691099,0.548287273
7,38,1,1,240,3,2,0,1,1.135813792,1.102987072
6,33,2,1,1,3,1,1,3,1.038240397,1.065105891
6,27,2,1,2,1,1,1,5,0.349931701,0.350820029
6,18,2,2,3,1,2,1,4,0.299125266,0.293954575
6,37,2,1,4,2,1,1,4,0.776161733,0.824338904
6,31,2,2,5,1,2,1,5,0.290418058,0.301700228
6,21,2,2,6,2,1,0,2,0.650400737,0.635213297
6,38,2,1,7,2,2,0,2,0.627808517,0.548391235
6,35,2,2,8,2,1,0,3,0.766796372,0.657370845
6,38,2,1,9,3,2,0,2,0.995625823,0.967143927
6,34,2,2,10,2,1,0,2,0.621866409,0.555568276
6,33,2,2,11,2,2,1,3,0.549378813,0.456072321
6,27,2,2,12,3,2,1,2,0.997157027,0.968079359
6,18,2,2,13,2,2,1,3,0.461695968,0.482198926
6,37,2,1,14,2,1,1,4,0.584360107,0.550847986
6,31,2,2,15,3,1,0,1,0.618288382,0.638646882
6,21,2,1,16,1,1,1,4,0.231353661,0.175027223
6,38,2,1,17,2,2,0,3,0.458945829,0.458004014
6,35,2,1,18,3,2,0,2,1.449462364,1.457061849
6,38,2,2,19,3,1,0,1,0.657187823,0.676085473
6,34,2,2,20,1,2,1,5,0.481521788,0.47439744
6,33,2,1,21,2,2,0,2,0.638837135,0.590351188
6,27,2,2,22,1,2,1,5,0.412392165,0.38484761
6,18,2,1,23,2,2,0,3,0.832181526,0.825169322
6,37,2,1,24,2,2,0,2,1.00923527,0.983214611
6,31,2,2,25,2,2,1,3,0.58279745,0.559576118
6,21,2,1,26,2,2,0,3,0.666012482,0.61799366
6,38,2,2,27,3,1,0,2,0.633155393,0.655100008
6,35,2,1,28,2,1,1,4,0.691982541,0.729119323
6,38,2,2,29,2,2,1,4,0.480062624,0.493464516
6,34,2,1,30,3,1,1,3,0.93484498,0.996336671
6,33,2,2,31,3,2,1,3,0.990357639,1.057965329
6,27,2,2,32,1,2,1,5,0.353269092,0.321116823
6,18,2,1,33,3,1,1,3,0.736678127,0.685546368
6,37,2,2,34,3,2,1,3,1.122851856,1.041253743
6,31,2,2,35,1,2,1,4,0.539191113,0.528262246
6,21,2,2,36,1,2,1,4,0.253242186,0.233472958
6,38,2,2,37,2,1,0,2,0.630695894,0.61375076
6,35,2,1,38,3,1,1,2,0.937247041,0.985128853
6,38,2,2,39,3,2,1,2,0.889576788,0.901392349
6,34,2,2,40,1,2,1,4,0.501043844,0.501720408
6,33,2,1,41,3,1,1,2,0.64982258,0.656082585
6,27,2,2,42,3,2,1,3,1.078812374,1.077264075
6,18,2,1,43,2,1,1,4,0.911332881,0.845174368
6,37,2,2,44,2,2,1,4,0.659858816,0.690027443
6,31,2,1,45,2,2,0,2,0.774996695,0.834666414
6,21,2,1,46,1,1,1,4,0.393186065,0.387775063
6,38,2,2,47,3,2,1,3,0.927339781,0.994384473
6,35,2,2,48,2,2,1,3,0.608425326,0.603877795
6,38,2,2,49,1,1,0,3,0.538995333,0.554002195
6,34,2,2,50,2,1,0,2,0.409029664,0.453496795
6,33,2,2,51,1,2,1,5,0.388983271,0.336620481
6,27,2,1,52,1,1,1,5,0.444918701,0.595002596
6,18,2,1,53,3,2,0,2,1.205450856,1.256087648
6,37,2,2,54,2,1,0,3,0.545261134,0.612570389
6,31,2,2,55,3,2,1,3,0.450778661,0.594890828
6,21,2,2,56,3,1,0,1,0.465365164,0.349538788
6,38,2,2,57,2,2,1,3,0.583187823,0.611429055
6,35,2,1,58,3,2,0,1,0.556139781,0.526659441
6,38,2,2,59,3,2,1,2,0.469657803,0.512130805
6,34,2,1,60,1,1,1,4,0.448420558,0.53676204
6,33,2,2,61,2,2,1,4,0.584656346,0.605860662
6,27,2,1,62,1,2,0,4,0.709068274,0.752968381
6,18,2,2,63,2,2,1,3,0.505298028,0.414651977
6,37,2,1,64,1,1,1,4,0.379060582,0.326609819
6,31,2,2,65,3,1,0,2,0.800299475,0.848697512
6,21,2,2,66,1,2,1,4,0.423135206,0.384332848
6,38,2,2,67,3,1,0,2,0.823807036,0.772787675
6,35,2,1,68,1,1,1,5,0.467988864,0.560947706
6,38,2,1,69,2,2,0,3,0.639079709,0.612638635
6,34,2,2,70,3,1,0,1,1.256934641,1.222276468
6,33,2,2,71,3,2,1,2,1.157024124,1.220148526
6,27,2,1,72,3,1,1,3,0.666471712,0.655784195
6,18,2,2,73,2,2,1,3,0.806674422,0.780247607
6,37,2,1,74,1,1,1,4,0.505809253,0.424988995
6,31,2,1,75,1,2,0,3,0.443060769,0.430476828
6,21,2,2,76,1,2,1,5,0.496552548,0.41694465
6,38,2,2,77,2,1,0,3,0.668160997,0.567070779
6,35,2,2,78,2,1,0,3,0.44317078,0.466826666
6,38,2,2,79,2,2,1,3,0.593440421,0.568049973
6,34,2,2,80,3,1,0,1,1.315234447,1.202155465
6,33,2,1,81,1,2,0,4,0.582431503,0.534250182
6,27,2,1,82,1,2,0,3,0.637442214,0.670691594
6,18,2,1,83,1,1,1,4,0.485369657,0.529529023
6,37,2,1,84,3,1,1,2,0.850117076,0.791712595
6,31,2,1,85,2,2,0,3,0.781171325,0.74207631
6,21,2,2,86,1,2,1,4,0.445729573,0.487959601
6,38,2,2,87,1,2,1,5,0.371178,0.379022145
6,35,2,2,88,3,1,0,2,0.960856288,0.960726693
6,38,2,2,89,3,1,0,1,0.292780639,0.336912302
6,34,2,2,90,3,1,0,2,1.188282267,1.177958449
