"","subj_no","age","day","stim","trial","difficulty","resp","corr","conf","RT"
"4077",4,19,2,2,237,2,1,0,3,0.619386408903927
"4078",4,35,2,2,238,1,2,1,5,0.384979274259838
"4079",4,23,2,1,239,1,1,1,5,0.498497728559602
"4080",4,24,2,2,240,3,2,1,3,0.518133412505003
"4081",3,23,2,1,1,1,1,1,4,0.325104332330667
"4082",3,30,2,2,2,1,2,1,4,0.47972621636328
"4083",3,21,2,2,3,3,1,0,2,0.815451014904405
"4084",3,18,2,1,4,3,1,1,2,0.868755543112662
"4085",3,35,2,2,5,1,2,1,5,0.337053609549962
"4086",3,29,2,2,6,1,1,0,4,0.781248967388369
"4087",3,32,2,2,7,3,2,1,2,1.093386434462
"4088",3,39,2,2,8,1,1,0,3,0.449347021484175
"4089",3,26,2,2,9,1,2,1,4,0.474245393249129
"4090",3,18,2,1,10,3,2,0,1,0.710406478448052
"4091",3,23,2,1,11,1,1,1,4,0.381106107325638
"4092",3,30,2,2,12,2,1,0,2,0.652678854484621
"4093",3,21,2,1,13,2,1,1,3,0.556064959563645
"4094",3,18,2,1,14,1,2,0,4,0.545566826774092
"4095",3,35,2,2,15,1,2,1,5,0.315819996329037
"4096",3,29,2,1,16,1,2,0,3,0.330949990813138
"4097",3,32,2,2,17,1,2,1,4,0.305463780358429
"4098",3,39,2,2,18,2,2,1,4,0.569678751873449
"4099",3,26,2,2,19,2,1,0,2,0.84810872189648
"4100",3,18,2,2,20,3,1,0,2,0.977926703931213
"4101",3,23,2,1,21,1,1,1,5,0.471325396931967
"4102",3,30,2,2,22,3,1,0,1,0.970141317612958
"4103",3,21,2,2,23,1,1,0,4,0.581612066969819
"4104",3,18,2,2,24,3,1,0,2,1.08099641915544
"4105",3,35,2,1,25,3,2,0,2,1.40858052292977
"4106",3,29,2,2,26,2,2,1,4,0.706750153919343
"4107",3,32,2,2,27,3,2,1,3,0.405920937285911
"4108",3,39,2,2,28,1,2,1,5,0.473810415103186
"4109",3,26,2,2,29,1,1,0,4,0.380035855164952
"4110",3,18,2,1,30,3,2,0,1,0.938860816292908
"4111",3,23,2,1,31,3,2,0,2,1.1672023502897
"4112",3,30,2,1,32,1,1,1,5,0.409088008711809
"4113",3,21,2,2,33,1,2,1,5,0.350966949934445
"4114",3,18,2,2,34,3,2,1,2,0.592972300046028
"4115",3,35,2,2,35,1,1,0,4,0.557070402405995
"4116",3,29,2,2,36,2,2,1,3,0.493436964887468
"4117",3,32,2,2,37,2,1,0,3,0.758873973747948
"4118",3,39,2,2,38,1,2,1,4,0.372661816873452
"4119",3,26,2,1,39,2,1,1,4,0.888855362829235
"4120",3,18,2,1,40,2,1,1,4,0.542831540284056
"4121",3,23,2,2,41,2,1,0,2,0.51374423759186
"4122",3,30,2,1,42,2,2,0,3,0.903624402159426
"4123",3,21,2,2,43,1,2,1,5,0.579982801237327
"4124",3,18,2,1,44,3,2,0,1,1.33518696315927
"4125",3,35,2,2,45,2,1,0,2,0.952749431213942
"4126",3,29,2,1,46,1,1,1,5,0.451817516818638
"4127",3,32,2,2,47,2,1,0,2,0.684039972980002
"4128",3,39,2,2,48,2,2,1,4,0.390666624694229
"4129",3,26,2,1,49,1,2,0,3,0.52613566646417
"4130",3,18,2,2,50,2,2,1,4,0.717432741207732
"4131",3,23,2,1,51,3,2,0,2,0.749000679199161
"4132",3,30,2,1,52,1,2,0,3,0.587327636082215
"4133",3,21,2,1,53,1,1,1,5,0.441623706183182
"4134",3,18,2,1,54,1,1,1,5,0.38619116411353
"4135",3,35,2,1,55,1,1,1,4,0.314196425790778
"4136",3,29,2,1,56,1,1,1,4,0.421001347143799
"4137",3,32,2,2,57,3,1,0,2,0.741100512768426
"4138",3,39,2,2,58,3,1,0,2,0.433541758021792
"4139",3,26,2,1,59,3,2,0,2,0.80866904188779
"4140",3,18,2,2,60,2,1,0,2,0.738280258478555
"4141",3,23,2,1,61,2,2,0,3,0.57843122756134
"4142",3,30,2,2,62,3,1,0,2,0.137327108452292
"4143",3,21,2,2,63,3,1,0,1,0.693675199872387
"4144",3,18,2,2,64,3,1,0,1,1.04380207941768
"4145",3,35,2,1,65,2,1,1,3,0.666781536792854
"4146",3,29,2,1,66,1,1,1,4,0.41148503342767
"4147",3,32,2,2,67,3,1,0,2,1.2388986592558
"4148",3,39,2,2,68,1,2,1,4,0.454842998260465
"4149",3,26,2,2,69,2,1,0,3,0.644235022562513
"4150",3,18,2,1,70,1,1,1,5,0.344708940811928
"4151",3,23,2,1,71,1,1,1,4,0.485189195792769
"4152",3,30,2,2,72,2,2,1,4,0.460559267530093
"4153",3,21,2,1,73,3,1,1,3,0.511667108130314
"4154",3,18,2,1,74,2,1,1,4,0.630415173219992
"4155",3,35,2,2,75,3,1,0,1,1.1546597526157
"4156",3,29,2,1,76,2,1,1,4,0.920990227607258
"4157",3,32,2,1,77,2,2,0,2,0.843305246098896
"4158",3,39,2,2,78,1,2,1,4,0.331913449632163
"4159",3,26,2,2,79,1,2,1,5,0.37065559165673
"4160",3,18,2,2,80,3,1,0,2,0.796480267576232
"4161",3,23,2,1,81,3,2,0,1,0.815410991061517
"4162",3,30,2,2,82,1,2,1,4,0.33989491453096
"4163",3,21,2,1,83,2,1,1,3,0.590172423312007
"4164",3,18,2,2,84,1,2,1,5,0.51475723952413
"4165",3,35,2,1,85,3,2,0,1,1.12601809962801
"4166",3,29,2,2,86,3,2,1,2,0.727185832222075
"4167",3,32,2,1,87,3,2,0,1,0.980744524154012
"4168",3,39,2,2,88,1,2,1,4,0.356970101312672
"4169",3,26,2,1,89,2,2,0,2,0.715420109995669
"4170",3,18,2,1,90,3,2,0,1,0.407697900449013
"4171",3,23,2,1,91,2,1,1,3,0.636609092187455
"4172",3,30,2,2,92,2,1,0,2,0.696095503850959
"4173",3,21,2,1,93,3,1,1,3,0.793630584977112
"4174",3,18,2,2,94,3,1,0,2,0.873967353250593
"4175",3,35,2,2,95,2,1,0,3,0.684706614217898
"4176",3,29,2,2,96,3,1,0,1,1.14709262765088
"4177",3,32,2,2,97,2,2,1,4,0.538040550939761
"4178",3,39,2,2,98,2,1,0,3,0.72290072684811
"4179",3,26,2,1,99,3,2,0,1,1.06937308120219
"4180",3,18,2,1,100,1,2,0,3,0.45576631773055
"4181",3,23,2,1,101,1,1,1,5,0.562778937911228
"4182",3,30,2,1,102,3,2,0,2,1.07086733590356
"4183",3,21,2,2,103,3,1,0,1,1.7663623548376
"4184",3,18,2,2,104,3,2,1,2,0.818915774609387
"4185",3,35,2,2,105,3,1,0,1,0.992914355368265
"4186",3,29,2,2,106,3,2,1,3,1.02713723598957
"4187",3,32,2,2,107,3,1,0,1,1.50266971221778
"4188",3,39,2,2,108,3,2,1,2,0.708773728084091
"4189",3,26,2,1,109,2,2,0,2,0.622989644029462
"4190",3,18,2,1,110,2,2,0,3,0.711280092319219
"4191",3,23,2,1,111,1,1,1,5,0.336144810115452
"4192",3,30,2,1,112,3,1,1,3,0.36155650200205
"4193",3,21,2,1,113,3,1,1,3,0.650912984351757
"4194",3,18,2,2,114,1,2,1,4,0.578333643515895
"4195",3,35,2,1,115,2,1,1,4,0.698482854592618
"4196",3,29,2,1,116,1,2,0,4,0.691244104918342
"4197",3,32,2,2,117,1,2,1,5,0.504527529621891
"4198",3,39,2,2,118,2,1,0,3,0.617320728828795
"4199",3,26,2,1,119,1,1,1,5,0.324115043663571
"4200",3,18,2,1,120,1,2,0,4,0.576403761357406
"4201",3,23,2,1,121,1,1,1,4,0.395465092027263
"4202",3,30,2,2,122,3,1,0,2,1.33997938674654
"4203",3,21,2,1,123,1,1,1,4,0.317773475582135
"4204",3,18,2,1,124,2,2,0,3,0.591060881719378
"4205",3,35,2,2,125,3,2,1,2,0.584979672960651
"4206",3,29,2,2,126,3,1,0,1,1.23771311217249
"4207",3,32,2,2,127,1,2,1,4,0.436552182486233
"4208",3,39,2,1,128,1,1,1,4,0.397412985429293
"4209",3,26,2,2,129,1,2,1,5,0.333926953779825
"4210",3,18,2,2,130,2,2,1,3,0.642095126511883
"4211",3,23,2,1,131,3,1,1,2,0.404868871392292
"4212",3,30,2,1,132,3,2,0,1,0.686714215056554
"4213",3,21,2,1,133,1,1,1,5,0.367074045885228
"4214",3,18,2,2,134,2,2,1,3,0.81112286721246
"4215",3,35,2,2,135,1,2,1,5,0.292784841856261
"4216",3,29,2,2,136,1,2,1,5,0.352038956234055
"4217",3,32,2,2,137,1,2,1,4,0.379791796871914
"4218",3,39,2,2,138,2,2,1,3,0.493975287644912
"4219",3,26,2,2,139,1,2,1,4,0.439524088386491
"4220",3,18,2,1,140,1,2,0,4,0.693151537430911
"4221",3,23,2,1,141,2,1,1,4,0.403924174578544
"4222",3,30,2,1,142,3,1,1,3,1.03347503279247
"4223",3,21,2,1,143,2,1,1,3,0.72474096015481
"4224",3,18,2,2,144,1,2,1,4,0.438550972713521
"4225",3,35,2,2,145,3,1,0,1,0.128455720854199
"4226",3,29,2,1,146,3,2,0,2,0.136262621152977
"4227",3,32,2,1,147,3,2,0,2,1.29897624679005
"4228",3,39,2,1,148,3,2,0,2,0.487143172882349
"4229",3,26,2,2,149,3,2,1,3,0.749044407811845
"4230",3,18,2,2,150,3,2,1,3,0.938331443976903
"4231",3,23,2,1,151,3,1,1,2,0.974448300930571
"4232",3,30,2,1,152,1,1,1,4,0.426618764226799
"4233",3,21,2,2,153,3,1,0,1,1.34339454227865
"4234",3,18,2,1,154,3,1,1,3,0.681299614781615
"4235",3,35,2,1,155,1,1,1,5,0.292935858312778
"4236",3,29,2,1,156,1,2,0,4,0.616908744722006
"4237",3,32,2,2,157,3,1,0,1,0.438328408186384
"4238",3,39,2,1,158,1,1,1,4,0.359761714480727
"4239",3,26,2,1,159,1,1,1,4,0.282487493924439
"4240",3,18,2,1,160,1,1,1,5,0.277426320589576
"4241",3,23,2,1,161,3,1,1,3,0.859497790564514
"4242",3,30,2,1,162,1,1,1,4,0.298471507395767
"4243",3,21,2,2,163,1,2,1,4,0.481970891319669
"4244",3,18,2,1,164,2,1,1,3,0.378718930897276
"4245",3,35,2,2,165,3,2,1,2,0.703313928841895
"4246",3,29,2,2,166,1,2,1,4,0.45912170333933
"4247",3,32,2,2,167,2,2,1,3,0.867885330205463
"4248",3,39,2,1,168,2,2,0,3,0.789158312384576
"4249",3,26,2,1,169,1,1,1,4,0.504368032207219
"4250",3,18,2,2,170,3,2,1,3,0.978837925644516
"4251",3,23,2,2,171,3,2,1,3,0.746962972193621
"4252",3,30,2,2,172,2,2,1,4,0.503882015903239
"4253",3,21,2,2,173,3,1,0,1,0.514361654039919
"4254",3,18,2,1,174,1,1,1,5,0.519489685060501
"4255",3,35,2,1,175,1,1,1,4,0.206221287468921
"4256",3,29,2,2,176,2,1,0,3,0.823897614134126
"4257",3,32,2,1,177,1,1,1,5,0.390248901085506
"4258",3,39,2,2,178,2,2,1,4,0.622062335964133
"4259",3,26,2,1,179,1,1,1,4,0.457925779176773
"4260",3,18,2,1,180,2,2,0,3,0.732294261499379
"4261",3,23,2,2,181,2,2,1,3,0.558047139300679
"4262",3,30,2,2,182,2,2,1,3,0.406893746613416
"4263",3,21,2,1,183,2,2,0,2,0.656189295397677
"4264",3,18,2,2,184,2,2,1,4,0.538346770518032
"4265",3,35,2,1,185,2,1,1,4,0.624399660370234
"4266",3,29,2,1,186,2,1,1,3,0.576106861489193
"4267",3,32,2,1,187,2,1,1,4,0.520111015012204
"4268",3,39,2,1,188,2,1,1,4,0.529498364162808
"4269",3,26,2,1,189,3,2,0,2,1.04600602416782
"4270",3,18,2,1,190,2,1,1,4,0.414737136960849
"4271",3,23,2,1,191,3,2,0,2,1.1698701553325
"4272",3,30,2,1,192,2,2,0,3,0.670609122672923
"4273",3,21,2,2,193,2,1,0,3,1.02542200830766
"4274",3,18,2,2,194,2,2,1,4,0.732951569069617
"4275",3,35,2,1,195,3,2,0,2,1.26800141272469
"4276",3,29,2,1,196,3,2,0,1,0.792168447079492
"4277",3,32,2,1,197,2,1,1,4,0.479508072251821
"4278",3,39,2,2,198,3,1,0,1,0.635562601058843
"4279",3,26,2,2,199,2,2,1,4,0.734852384188314
"4280",3,18,2,2,200,3,1,0,1,0.741683100186554
"4281",3,23,2,2,201,2,2,1,3,0.666759550121874
"4282",3,30,2,1,202,2,1,1,4,0.556876093959954
"4283",3,21,2,1,203,3,2,0,1,0.603817482218085
"4284",3,18,2,1,204,1,1,1,5,0.30292137273104
"4285",3,35,2,1,205,2,1,1,4,0.58423468265386
"4286",3,29,2,2,206,1,2,1,5,0.424934071029045
"4287",3,32,2,1,207,3,2,0,1,0.407106409643843
"4288",3,39,2,1,208,2,1,1,4,0.39877666539798
"4289",3,26,2,2,209,1,2,1,4,0.365132010359326
"4290",3,18,2,2,210,3,2,1,3,0.856748519414449
"4291",3,23,2,1,211,1,1,1,4,0.371972829972654
"4292",3,30,2,1,212,3,2,0,1,0.706581675876315
"4293",3,21,2,1,213,1,1,1,5,0.438269360377398
"4294",3,18,2,1,214,2,1,1,4,0.596792195952633
"4295",3,35,2,2,215,2,2,1,3,0.679201937798037
"4296",3,29,2,1,216,2,1,1,4,0.740358123513377
"4297",3,32,2,2,217,2,2,1,3,0.69659900370101
"4298",3,39,2,2,218,1,1,0,3,0.621047638089712
"4299",3,26,2,1,219,1,1,1,5,0.549742271702307
"4300",3,18,2,1,220,2,2,0,2,0.60334836783728
"4301",3,23,2,2,221,2,1,0,3,0.596829645428255
"4302",3,30,2,2,222,3,2,1,2,0.600983758782822
"4303",3,21,2,2,223,2,2,1,4,0.55475709101757
"4304",3,18,2,2,224,3,1,0,2,1.37332203441881
"4305",3,35,2,2,225,3,2,1,2,0.716514718043445
"4306",3,29,2,1,226,2,1,1,3,0.556023932944376
"4307",3,32,2,2,227,1,1,0,3,0.444088767346714
"4308",3,39,2,1,228,3,1,1,2,0.801649490322217
"4309",3,26,2,1,229,3,2,0,1,0.676185506142432
"4310",3,18,2,2,230,2,1,0,2,0.498294478928806
"4311",3,23,2,2,231,2,2,1,4,0.495899999249549
"4312",3,30,2,2,232,2,1,0,2,0.899126041929886
"4313",3,21,2,2,233,1,1,0,3,0.436070984618238
"4314",3,18,2,2,234,3,1,0,2,1.37129038465993
"4315",3,35,2,1,235,2,2,0,2,0.556704777885833
"4316",3,29,2,1,236,2,1,1,3,0.50344101900386
"4317",3,32,2,1,237,1,1,1,5,0.375615349675757
"4318",3,39,2,1,238,2,1,1,3,0.5304992548614
"4319",3,26,2,2,239,2,1,0,3,0.573269209763527
"4320",3,18,2,1,240,3,2,0,1,1.1967518854289
"4321",2,30,2,2,1,2,1,0,2,0.69254013744217
"4322",2,18,2,1,2,1,1,1,4,0.366514027278789
"4323",2,28,2,2,3,2,2,1,4,0.621424637189876
"4324",2,24,2,1,4,3,2,0,1,1.15570285346568
"4325",2,25,2,2,5,2,2,1,3,0.70568468268595
"4326",2,21,2,2,6,2,1,0,3,0.918467186940805
"4327",2,23,2,2,7,2,1,0,2,0.858462805357796
"4328",2,36,2,2,8,2,2,1,4,0.57626143136053
"4329",2,26,2,1,9,3,1,1,2,1.12132446886142
"4330",2,31,2,2,10,1,2,1,5,0.454713139182563
"4331",2,30,2,1,11,3,1,1,3,0.915589075840603
"4332",2,18,2,2,12,3,1,0,1,1.00212519736679
"4333",2,28,2,1,13,2,1,1,3,0.765038765624711
"4334",2,24,2,2,14,3,1,0,1,1.07939824116609
"4335",2,25,2,1,15,2,2,0,3,0.605918488886516
"4336",2,21,2,1,16,3,2,0,2,0.980467061727675
"4337",2,23,2,2,17,1,2,1,5,0.374464891154662
"4338",2,36,2,2,18,3,2,1,3,1.12556172508819
"4339",2,26,2,1,19,1,1,1,4,0.397934836659037
"4340",2,31,2,2,20,1,2,1,5,0.475737706668492
"4341",2,30,2,1,21,2,2,0,3,0.552687047580198
"4342",2,18,2,2,22,1,2,1,4,0.301748920149036
"4343",2,28,2,2,23,3,1,0,2,1.18177088946603
"4344",2,24,2,1,24,2,1,1,4,0.63123337031231
"4345",2,25,2,1,25,1,1,1,5,0.278102877514525
"4346",2,21,2,2,26,2,1,0,2,0.43406165005421
"4347",2,23,2,1,27,3,2,0,1,0.578878900054093
"4348",2,36,2,1,28,3,2,0,2,1.08230916377287
"4349",2,26,2,2,29,3,2,1,2,0.880922447538383
"4350",2,31,2,2,30,2,1,0,3,0.635727138938892
"4351",2,30,2,1,31,1,2,0,3,0.657083591740499
"4352",2,18,2,1,32,2,1,1,3,0.652503407289693
"4353",2,28,2,1,33,3,2,0,1,0.635448278068808
"4354",2,24,2,2,34,1,2,1,4,0.369464037776199
"4355",2,25,2,1,35,1,1,1,5,0.459954124486868
"4356",2,21,2,2,36,2,1,0,3,0.735844470581352
"4357",2,23,2,1,37,3,1,1,3,0.588449018819233
"4358",2,36,2,2,38,3,1,0,2,0.951442515433102
"4359",2,26,2,1,39,1,1,1,4,0.383086796227868
"4360",2,31,2,2,40,2,2,1,3,0.436242164277035
"4361",2,30,2,1,41,3,2,0,2,1.33598951746875
"4362",2,18,2,1,42,1,1,1,4,0.381349102602265
"4363",2,28,2,2,43,3,1,0,1,0.668610134328451
"4364",2,24,2,2,44,2,1,0,3,0.773510283239933
"4365",2,25,2,2,45,2,2,1,3,0.73237587798783
"4366",2,21,2,2,46,2,2,1,4,0.610619512713954
"4367",2,23,2,1,47,2,1,1,3,0.496410804841782
"4368",2,36,2,1,48,3,2,0,1,0.790808523121635
"4369",2,26,2,2,49,3,2,1,3,0.915341845273688
"4370",2,31,2,1,50,2,1,1,3,0.56739982182664
"4371",2,30,2,1,51,2,2,0,2,0.826811919538766
"4372",2,18,2,1,52,1,2,0,3,0.564900801114582
"4373",2,28,2,1,53,1,2,0,3,0.508489963528504
"4374",2,24,2,1,54,1,1,1,4,0.249119031828775
"4375",2,25,2,1,55,3,2,0,1,0.936506508022187
"4376",2,21,2,1,56,1,1,1,5,0.440931264277161
"4377",2,23,2,1,57,2,1,1,4,0.670649348050877
"4378",2,36,2,1,58,2,1,1,4,0.646719578623593
"4379",2,26,2,2,59,1,2,1,4,0.421234301151258
"4380",2,31,2,2,60,2,2,1,4,0.675527187482526
"4381",2,30,2,2,61,1,2,1,5,0.355793605232249
"4382",2,18,2,1,62,1,1,1,5,0.466599732824803
"4383",2,28,2,1,63,2,2,0,2,0.908346751285998
"4384",2,24,2,2,64,2,2,1,4,0.459754621794364
"4385",2,25,2,2,65,1,2,1,4,0.326661150912431
"4386",2,21,2,2,66,3,2,1,3,1.03294245994051
"4387",2,23,2,1,67,3,1,1,2,0.749778407085641
"4388",2,36,2,1,68,3,1,1,3,0.758366941081584
"4389",2,26,2,2,69,3,2,1,2,0.72053528679887
"4390",2,31,2,1,70,1,1,1,4,0.557437112051705
"4391",2,30,2,2,71,1,2,1,5,0.412617719712736
"4392",2,18,2,1,72,1,2,0,4,0.444185756721094
"4393",2,28,2,2,73,1,2,1,4,0.450219687840065
"4394",2,24,2,1,74,2,2,0,3,0.785713129243811
"4395",2,25,2,2,75,1,1,0,3,0.691812541657611
"4396",2,21,2,1,76,2,2,0,3,0.493055339126617
"4397",2,23,2,2,77,1,2,1,5,0.367845530977216
"4398",2,36,2,2,78,3,2,1,3,0.546324619219268
"4399",2,26,2,1,79,2,1,1,4,0.602381609264214
"4400",2,31,2,2,80,1,2,1,4,0.384455401395817
"4401",2,30,2,1,81,1,1,1,5,0.428972495845009
"4402",2,18,2,1,82,3,1,1,3,0.554898421448851
"4403",2,28,2,2,83,2,1,0,3,0.57632622150676
"4404",2,24,2,2,84,3,1,0,2,0.983514384193488
"4405",2,25,2,1,85,3,1,1,3,0.875167835882108
"4406",2,21,2,1,86,3,1,1,2,0.800797957416506
"4407",2,23,2,2,87,3,2,1,3,0.79431607246146
"4408",2,36,2,1,88,3,1,1,3,0.944229790820312
"4409",2,26,2,2,89,3,1,0,2,1.24101378986016
"4410",2,31,2,2,90,1,1,0,4,0.516252330853755
"4411",2,30,2,2,91,2,1,0,2,0.476654061014171
"4412",2,18,2,1,92,3,2,0,2,1.08783165493677
"4413",2,28,2,2,93,2,2,1,3,0.606009388156827
"4414",2,24,2,2,94,2,2,1,3,0.545670931619979
"4415",2,25,2,2,95,2,1,0,3,0.648150588076173
"4416",2,21,2,2,96,2,2,1,4,0.723460753378882
"4417",2,23,2,1,97,2,2,0,2,0.769745157898102
"4418",2,36,2,2,98,2,2,1,3,0.604427451956667
"4419",2,26,2,2,99,1,2,1,4,0.293362929313187
"4420",2,31,2,1,100,2,1,1,3,0.635744623942142
"4421",2,30,2,2,101,1,2,1,4,0.308573825221758
"4422",2,18,2,1,102,1,1,1,4,0.488002949785604
"4423",2,28,2,2,103,1,2,1,5,0.324769823337913
"4424",2,24,2,1,104,1,1,1,4,0.397792868474492
"4425",2,25,2,2,105,2,1,0,2,0.69127065028612
"4426",2,21,2,2,106,2,1,0,3,0.776693878269256
"4427",2,23,2,1,107,3,1,1,2,0.628039040097565
"4428",2,36,2,1,108,3,1,1,3,1.19372312063126
"4429",2,26,2,1,109,2,1,1,3,0.501195738499115
"4430",2,31,2,1,110,1,1,1,5,0.361147274496831
"4431",2,30,2,1,111,3,2,0,1,0.616250513274011
"4432",2,18,2,1,112,3,2,0,2,0.825959858535479
"4433",2,28,2,2,113,2,1,0,2,0.821083318633356
"4434",2,24,2,2,114,1,2,1,4,0.297974036791152
"4435",2,25,2,2,115,1,2,1,4,0.494027933860285
"4436",2,21,2,2,116,1,1,0,3,0.615780328084927
"4437",2,23,2,1,117,2,1,1,3,0.596990985618575
"4438",2,36,2,2,118,2,1,0,2,0.801561626666668
"4439",2,26,2,2,119,3,1,0,1,1.40442612212835
"4440",2,31,2,2,120,3,2,1,2,0.78346106261742
"4441",2,30,2,1,121,3,2,0,2,0.747587218570988
"4442",2,18,2,1,122,1,2,0,4,0.517028955912401
"4443",2,28,2,2,123,3,1,0,2,0.83346083392066
"4444",2,24,2,1,124,3,2,0,1,1.25867148058691
"4445",2,25,2,2,125,1,2,1,4,0.507931082143425
"4446",2,21,2,1,126,1,1,1,5,0.40826106107754
"4447",2,23,2,2,127,1,2,1,4,0.473891425678299
"4448",2,36,2,2,128,2,1,0,3,0.755069898747703
"4449",2,26,2,1,129,1,1,1,4,0.374065598991402
"4450",2,31,2,2,130,2,2,1,4,0.683793341908492
"4451",2,30,2,1,131,2,1,1,3,0.684706695607563
"4452",2,18,2,1,132,3,2,0,2,0.534905104007277
"4453",2,28,2,1,133,3,2,0,2,0.681746523923094
"4454",2,24,2,1,134,2,2,0,3,0.899544231353447
"4455",2,25,2,2,135,2,1,0,2,0.598318938912484
"4456",2,21,2,2,136,2,1,0,2,0.53413603412888
"4457",2,23,2,2,137,2,2,1,3,0.639513991786775
"4458",2,36,2,2,138,1,2,1,4,0.427873797622579
"4459",2,26,2,1,139,2,1,1,4,0.616499603512841
"4460",2,31,2,2,140,1,1,0,4,0.481993472099249
"4461",2,30,2,1,141,3,1,1,3,0.683874680600369
"4462",2,18,2,1,142,2,2,0,3,0.707711837172316
"4463",2,28,2,2,143,3,1,0,2,1.00286129974618
"4464",2,24,2,2,144,1,2,1,4,0.365814501731054
"4465",2,25,2,1,145,3,2,0,1,0.824265876224032
"4466",2,21,2,1,146,1,1,1,4,0.363380584089387
"4467",2,23,2,1,147,2,2,0,3,0.562361030163686
"4468",2,36,2,2,148,3,1,0,1,1.05965641531434
"4469",2,26,2,2,149,3,1,0,1,0.752682522711262
"4470",2,31,2,2,150,2,2,1,4,0.632940615971313
"4471",2,30,2,2,151,1,2,1,5,0.419637648462034
"4472",2,18,2,1,152,2,1,1,3,0.463129361438931
"4473",2,28,2,1,153,3,2,0,1,1.47246679869349
"4474",2,24,2,2,154,1,2,1,4,0.375249302624361
"4475",2,25,2,1,155,3,2,0,1,1.00567326658391
"4476",2,21,2,2,156,2,1,0,3,0.689284046979917
"4477",2,23,2,2,157,1,1,0,4,0.502410514576103
"4478",2,36,2,1,158,3,2,0,2,0.956469967277111
"4479",2,26,2,1,159,2,1,1,3,0.633676742282029
"4480",2,31,2,1,160,3,2,0,2,1.36672983901725
"4481",2,30,2,1,161,3,2,0,2,0.951794350267387
"4482",2,18,2,2,162,2,2,1,3,0.577808372050424
"4483",2,28,2,1,163,1,1,1,5,0.338366021212688
"4484",2,24,2,2,164,1,2,1,5,0.482151015459172
"4485",2,25,2,2,165,1,2,1,4,0.335282234423093
"4486",2,21,2,2,166,3,1,0,2,1.17576549711066
"4487",2,23,2,1,167,3,2,0,1,1.01018661701305
"4488",2,36,2,2,168,1,1,0,3,0.58500363064479
"4489",2,26,2,1,169,3,2,0,2,0.923858882802857
"4490",2,31,2,1,170,1,1,1,5,0.500895627470903
"4491",2,30,2,1,171,1,1,1,5,0.368849264245087
"4492",2,18,2,1,172,3,2,0,1,1.56706706996154
"4493",2,28,2,1,173,1,1,1,4,0.510278378040565
"4494",2,24,2,2,174,2,2,1,4,0.668747543739675
"4495",2,25,2,1,175,3,2,0,2,0.94415337772218
"4496",2,21,2,1,176,2,2,0,2,0.932131235343211
"4497",2,23,2,2,177,2,1,0,2,0.498187919749326
"4498",2,36,2,2,178,3,2,1,2,0.946579246352973
"4499",2,26,2,2,179,1,2,1,4,0.459985485715646
"4500",2,31,2,1,180,3,2,0,2,1.27108369194014
"4501",2,30,2,2,181,1,2,1,4,0.461907651586843
"4502",2,18,2,2,182,3,2,1,3,0.680271565950636
"4503",2,28,2,2,183,1,2,1,5,0.453054187811975
"4504",2,24,2,1,184,2,1,1,3,0.572063879283764
"4505",2,25,2,2,185,3,1,0,2,1.30828788187218
"4506",2,21,2,1,186,1,1,1,5,0.458084315093082
"4507",2,23,2,2,187,2,1,0,3,0.651166258129183
"4508",2,36,2,2,188,3,1,0,1,0.915473480258757
"4509",2,26,2,2,189,2,2,1,4,0.589162993910484
"4510",2,31,2,1,190,2,2,0,2,0.643446906836528
"4511",2,30,2,2,191,1,2,1,4,0.480294248734542
"4512",2,18,2,1,192,1,1,1,5,0.365609112224726
"4513",2,28,2,1,193,3,1,1,3,0.900019605363683
"4514",2,24,2,2,194,2,1,0,2,0.594822576374536
"4515",2,25,2,2,195,2,1,0,2,0.875106128729456
"4516",2,21,2,1,196,2,1,1,3,0.582284410772585
"4517",2,23,2,2,197,2,2,1,4,0.443586201775544
"4518",2,36,2,2,198,1,2,1,5,0.474898943509049
"4519",2,26,2,2,199,2,2,1,3,0.773419065614442
"4520",2,31,2,1,200,2,1,1,4,0.56758016730851
"4521",2,30,2,1,201,3,1,1,3,0.917534241600402
"4522",2,18,2,2,202,1,2,1,5,0.140698247043093
"4523",2,28,2,1,203,3,2,0,1,0.746304738933532
"4524",2,24,2,2,204,1,1,0,4,0.592648200920599
"4525",2,25,2,1,205,2,1,1,3,0.970393051501346
"4526",2,21,2,1,206,1,1,1,5,0.357750295485941
"4527",2,23,2,2,207,3,1,0,2,0.190740352694732
"4528",2,36,2,1,208,2,1,1,4,0.517689882520726
"4529",2,26,2,1,209,3,2,0,2,1.08403477874029
"4530",2,31,2,1,210,2,2,0,3,0.564630950442707
"4531",2,30,2,1,211,2,1,1,4,0.408924674482834
"4532",2,18,2,2,212,1,2,1,4,0.524080389734233
"4533",2,28,2,1,213,3,1,1,3,0.507056156233658
"4534",2,24,2,1,214,1,1,1,4,0.356660836376306
"4535",2,25,2,1,215,1,2,0,3,0.533815655125602
"4536",2,21,2,2,216,1,1,0,4,0.525510448486491
"4537",2,23,2,2,217,1,2,1,4,0.31712496861197
"4538",2,36,2,1,218,3,1,1,3,0.536269665539824
"4539",2,26,2,2,219,1,1,0,3,0.459399720532995
"4540",2,31,2,1,220,2,1,1,3,0.581952591747858
"4541",2,30,2,1,221,3,2,0,1,1.20926978622501
